流水號,開課系所,課程概述,課程目標,課程要求,評量方式,預期學習時數
70951,國立臺灣師範大學,,,,,
70813,國立臺灣師範大學,,,,,
70972,國立臺灣師範大學,,,,,
71433,國立臺灣師範大學,,,,,
71434,國立臺灣師範大學,,,,,
70712,國立臺灣師範大學,,,,,
70863,國立臺灣師範大學,,,,,
70864,國立臺灣師範大學,,,,,
70124,國立臺灣師範大學,,,,,
70130,國立臺灣師範大學,,,,,
70591,國立臺灣師範大學,,,,,
70238,國立臺灣師範大學,,,,,
70907,國立臺灣師範大學,,,,,
70372,國立臺灣師範大學,,,,,
70426,國立臺灣師範大學,,,,,
70445,國立臺灣師範大學,,,,,
70477,國立臺灣師範大學,,,,,
70048,,,,,,
71575,國立臺灣師範大學,,,,,
70544,國立臺灣師範大學,,,,,
70710,國立臺灣師範大學,,,,,
70114,國立臺灣師範大學,,,,,
70548,國立臺灣師範大學,,,,,
70560,國立臺灣師範大學,,,,,
70561,國立臺灣師範大學,,,,,
70188,國立臺灣師範大學,,,,,
70911,國立臺灣師範大學,,,,,
70255,國立臺灣師範大學,,,,,
70293,國立臺灣師範大學,,,,,
70970,國立臺灣師範大學,,,,,
70302,國立臺灣師範大學,,,,,
70303,國立臺灣師範大學,,,,,
70304,國立臺灣師範大學,,,,,
70305,國立臺灣師範大學,,,,,
70306,國立臺灣師範大學,,,,,
70307,國立臺灣師範大學,,,,,
70308,國立臺灣師範大學,,,,,
70309,國立臺灣師範大學,,,,,
70310,國立臺灣師範大學,,,,,
70312,國立臺灣師範大學,,,,,
70313,國立臺灣師範大學,,,,,
70317,國立臺灣師範大學,,,,,
70318,國立臺灣師範大學,,,,,
70319,國立臺灣師範大學,,,,,
70320,國立臺灣師範大學,,,,,
70321,國立臺灣師範大學,,,,,
70322,國立臺灣師範大學,,,,,
70323,國立臺灣師範大學,,,,,
70324,國立臺灣師範大學,,,,,
70325,國立臺灣師範大學,,,,,
70326,國立臺灣師範大學,,,,,
70327,國立臺灣師範大學,,,,,
70328,國立臺灣師範大學,,,,,
70419,國立臺灣師範大學,,,,,
71473,國立臺灣師範大學,,,,,
70463,國立臺灣師範大學,,,,,
70239,國立臺灣師範大學,,,,,
70006,,,,,,
70955,國立臺灣師範大學,,,,,
70549,國立臺灣師範大學,,,,,
70552,國立臺灣師範大學,,,,,
70718,國立臺灣師範大學,,,,,
70921,國立臺灣師範大學,,,,,
70294,國立臺灣師範大學,,,,,
70329,國立臺灣師範大學,,,,,
70359,國立臺灣師範大學,,,,,
70390,國立臺灣師範大學,,,,,
70455,國立臺灣師範大學,,,,,
70522,國立臺灣師範大學,,,,,
70860,國立臺灣師範大學,,,,,
70371,國立臺灣師範大學,,,,,
70012,國立臺灣師範大學,,,,,
70575,國立臺灣師範大學,,,,,
70212,國立臺灣師範大學,,,,,
70271,國立臺灣師範大學,,,,,
70272,國立臺灣師範大學,,,,,
70292,國立臺灣師範大學,,,,,
70330,國立臺灣師範大學,,,,,
70331,國立臺灣師範大學,,,,,
70335,國立臺灣師範大學,,,,,
70095,國立臺灣師範大學,,,,,
70556,國立臺灣師範大學,,,,,
70957,國立臺灣師範大學,,,,,
70131,國立臺灣師範大學,,,,,
70897,國立臺灣師範大學,,,,,
70286,國立臺灣師範大學,,,,,
70295,國立臺灣師範大學,,,,,
70404,國立臺灣師範大學,,,,,
70424,國立臺灣師範大學,,,,,
70689,國立臺灣師範大學,,,,,
70976,國立臺灣師範大學,,,,,
70977,國立臺灣師範大學,,,,,
70937,國立臺灣師範大學,,,,,
70311,國立臺灣師範大學,,,,,
70814,國立臺灣師範大學,,,,,
71463,國立臺灣師範大學,,,,,
70761,國立臺灣師範大學,,,,,
70896,國立臺灣師範大學,,,,,
70198,國立臺灣師範大學,,,,,
70204,國立臺灣師範大學,,,,,
70235,國立臺灣師範大學,,,,,
70236,國立臺灣師範大學,,,,,
70252,國立臺灣師範大學,,,,,
70254,國立臺灣師範大學,,,,,
70835,國立臺灣師範大學,,,,,
70836,國立臺灣師範大學,,,,,
70515,國立臺灣師範大學,,,,,
70076,國立臺灣師範大學,,,,,
71435,國立臺灣師範大學,,,,,
71436,國立臺灣師範大學,,,,,
70090,國立臺灣師範大學,,,,,
70119,國立臺灣師範大學,,,,,
70729,國立臺灣師範大學,,,,,
70574,國立臺灣師範大學,,,,,
70147,國立臺灣師範大學,,,,,
70751,國立臺灣師範大學,,,,,
70752,國立臺灣師範大學,,,,,
70170,國立臺灣師範大學,,,,,
70171,國立臺灣師範大學,,,,,
70172,國立臺灣師範大學,,,,,
70174,國立臺灣師範大學,,,,,
70184,國立臺灣師範大學,,,,,
70185,國立臺灣師範大學,,,,,
70186,國立臺灣師範大學,,,,,
70898,國立臺灣師範大學,,,,,
70592,國立臺灣師範大學,,,,,
70762,國立臺灣師範大學,,,,,
70969,國立臺灣師範大學,,,,,
70912,國立臺灣師範大學,,,,,
70920,國立臺灣師範大學,,,,,
70263,國立臺灣師範大學,,,,,
70273,國立臺灣師範大學,,,,,
70922,國立臺灣師範大學,,,,,
70447,國立臺灣師範大學,,,,,
70474,國立臺灣師範大學,,,,,
70502,國立臺灣師範大學,,,,,
70694,國立臺灣師範大學,,,,,
70516,國立臺灣師範大學,,,,,
70332,國立臺灣師範大學,,,,,
70336,國立臺灣師範大學,,,,,
70408,,,,,,
70933,國立臺灣師範大學,,,,,
70934,國立臺灣師範大學,,,,,
70935,國立臺灣師範大學,,,,,
70815,國立臺灣師範大學,,,,,
70816,國立臺灣師範大學,,,,,
70817,國立臺灣師範大學,,,,,
70818,國立臺灣師範大學,,,,,
70478,國立臺灣師範大學,,,,,
70531,國立臺灣師範大學,,,,,
71541,國立臺灣師範大學,,,,,
70700,國立臺灣師範大學,,,,,
70862,國立臺灣師範大學,,,,,
70264,國立臺灣師範大學,,,,,
71563,國立臺灣師範大學,,,,,
70339,國立臺灣師範大學,,,,,
70435,國立臺灣師範大學,,,,,
70837,國立臺灣師範大學,,,,,
70487,國立臺灣師範大學,,,,,
70944,國立臺灣師範大學,,,,,
70748,國立臺灣師範大學,,,,,
70576,國立臺灣師範大學,,,,,
70577,國立臺灣師範大學,,,,,
70578,國立臺灣師範大學,,,,,
70152,國立臺灣師範大學,,,,,
70153,國立臺灣師範大學,,,,,
70176,國立臺灣師範大學,,,,,
70895,國立臺灣師範大學,,,,,
70593,國立臺灣師範大學,,,,,
70191,國立臺灣師範大學,,,,,
70257,國立臺灣師範大學,,,,,
70623,國立臺灣師範大學,,,,,
70333,國立臺灣師範大學,,,,,
70379,國立臺灣師範大學,,,,,
70971,國立臺灣師範大學,,,,,
70418,國立臺灣師範大學,,,,,
70429,國立臺灣師範大學,,,,,
70449,國立臺灣師範大學,,,,,
70475,國立臺灣師範大學,,,,,
70939,國立臺灣師範大學,,,,,
70494,國立臺灣師範大學,,,,,
70498,國立臺灣師範大學,,,,,
70840,國立臺灣師範大學,,,,,
70841,國立臺灣師範大學,,,,,
70410,國立臺灣師範大學,,,,,
70819,國立臺灣師範大學,,,,,
70409,國立臺灣師範大學,,,,,
71487,國立臺灣師範大學,,,,,
70664,國立臺灣師範大學,,,,,
70665,國立臺灣師範大學,,,,,
70850,國立臺灣師範大學,,,,,
70537,國立臺灣師範大學,,,,,
70270,國立臺灣師範大學,,,,,
70848,國立臺灣師範大學,,,,,
70810,國立臺灣師範大學,,,,,
70822,國立臺灣師範大學,,,,,
70823,國立臺灣師範大學,,,,,
70146,國立臺灣師範大學,,,,,
70163,國立臺灣師範大學,,,,,
70175,國立臺灣師範大學,,,,,
70906,國立臺灣師範大學,,,,,
70913,國立臺灣師範大學,,,,,
70315,國立臺灣師範大學,,,,,
70316,國立臺灣師範大學,,,,,
70427,國立臺灣師範大學,,,,,
70450,國立臺灣師範大學,,,,,
70506,國立臺灣師範大學,,,,,
70869,國立臺灣師範大學,,,,,
70668,國立臺灣師範大學,,,,,
70831,國立臺灣師範大學,,,,,
71539,國立臺灣師範大學,,,,,
70824,國立臺灣師範大學,,,,,
70051,,,,,,
70952,國立臺灣師範大學,,,,,
70209,國立臺灣師範大學,,,,,
70774,國立臺灣師範大學,,,,,
70248,國立臺灣師範大學,,,,,
70265,國立臺灣師範大學,,,,,
70338,國立臺灣師範大學,,,,,
70364,國立臺灣師範大學,,,,,
70366,國立臺灣師範大學,,,,,
70382,國立臺灣師範大學,,,,,
70383,國立臺灣師範大學,,,,,
70384,國立臺灣師範大學,,,,,
70385,國立臺灣師範大學,,,,,
70399,國立臺灣師範大學,,,,,
70400,國立臺灣師範大學,,,,,
70401,國立臺灣師範大學,,,,,
70402,國立臺灣師範大學,,,,,
70438,國立臺灣師範大學,,,,,
70690,國立臺灣師範大學,,,,,
70500,國立臺灣師範大學,,,,,
70524,國立臺灣師範大學,,,,,
70532,國立臺灣師範大學,,,,,
70533,國立臺灣師範大學,,,,,
70682,國立臺灣師範大學,,,,,
70825,國立臺灣師範大學,,,,,
70826,國立臺灣師範大學,,,,,
70827,國立臺灣師範大學,,,,,
71458,國立臺灣師範大學,,,,,
71459,國立臺灣師範大學,,,,,
70667,國立臺灣師範大學,,,,,
70676,國立臺灣師範大學,,,,,
70677,國立臺灣師範大學,,,,,
70678,國立臺灣師範大學,,,,,
70679,國立臺灣師範大學,,,,,
70680,國立臺灣師範大學,,,,,
70054,國立臺灣師範大學,,,,,
70055,國立臺灣師範大學,,,,,
70954,國立臺灣師範大學,,,,,
70151,國立臺灣師範大學,,,,,
70674,國立臺灣師範大學,,,,,
70675,國立臺灣師範大學,,,,,
70681,國立臺灣師範大學,,,,,
70683,國立臺灣師範大學,,,,,
70684,國立臺灣師範大學,,,,,
70685,國立臺灣師範大學,,,,,
70686,國立臺灣師範大學,,,,,
70013,,,,,,
70062,國立臺灣師範大學,,,,,
70063,國立臺灣師範大學,,,,,
70068,國立臺灣師範大學,,,,,
70109,國立臺灣師範大學,,,,,
70113,國立臺灣師範大學,,,,,
70192,國立臺灣師範大學,,,,,
70968,國立臺灣師範大學,,,,,
70208,國立臺灣師範大學,,,,,
70260,國立臺灣師範大學,,,,,
70482,國立臺灣師範大學,,,,,
70018,國立臺灣師範大學,,,,,
70019,國立臺灣師範大學,,,,,
70020,國立臺灣師範大學,,,,,
70021,國立臺灣師範大學,,,,,
70022,國立臺灣師範大學,,,,,
70023,國立臺灣師範大學,,,,,
70024,國立臺灣師範大學,,,,,
70025,國立臺灣師範大學,,,,,
70026,國立臺灣師範大學,,,,,
70687,國立臺灣師範大學,,,,,
70011,國立臺灣師範大學,,,,,
70027,國立臺灣師範大學,,,,,
70028,國立臺灣師範大學,,,,,
70029,國立臺灣師範大學,,,,,
70030,國立臺灣師範大學,,,,,
70036,國立臺灣師範大學,,,,,
70039,國立臺灣師範大學,,,,,
70040,國立臺灣師範大學,,,,,
70041,國立臺灣師範大學,,,,,
70042,國立臺灣師範大學,,,,,
70856,國立臺灣師範大學,,,,,
70705,國立臺灣師範大學,,,,,
70859,國立臺灣師範大學,,,,,
70116,國立臺灣師範大學,,,,,
70726,國立臺灣師範大學,,,,,
70133,國立臺灣師範大學,,,,,
70274,國立臺灣師範大學,,,,,
70287,國立臺灣師範大學,,,,,
70301,國立臺灣師範大學,,,,,
70368,國立臺灣師範大學,,,,,
70415,國立臺灣師範大學,,,,,
70421,國立臺灣師範大學,,,,,
70430,國立臺灣師範大學,,,,,
70688,國立臺灣師範大學,,,,,
70832,國立臺灣師範大學,,,,,
70535,國立臺灣師範大學,,,,,
70946,國立臺灣師範大學,,,,,
70948,國立臺灣師範大學,,,,,
70949,國立臺灣師範大學,,,,,
70851,國立臺灣師範大學,,,,,
70698,國立臺灣師範大學,,,,,
70699,國立臺灣師範大學,,,,,
70853,國立臺灣師範大學,,,,,
70854,國立臺灣師範大學,,,,,
70411,國立臺灣師範大學,,,,,
70973,國立臺灣師範大學,,,,,
70974,國立臺灣師範大學,,,,,
70412,國立臺灣師範大學,,,,,
70413,國立臺灣師範大學,,,,,
70828,國立臺灣師範大學,,,,,
70829,國立臺灣師範大學,,,,,
71545,國立臺灣師範大學,,,,,
70380,國立臺灣師範大學,,,,,
70403,國立臺灣師範大學,,,,,
70811,國立臺灣師範大學,,,,,
70164,國立臺灣師範大學,,,,,
70669,國立臺灣師範大學,,,,,
70670,國立臺灣師範大學,,,,,
70849,國立臺灣師範大學,,,,,
70852,國立臺灣師範大學,,,,,
70049,國立臺灣師範大學,,,,,
70947,國立臺灣師範大學,,,,,
71481,國立臺灣師範大學,,,,,
70662,國立臺灣師範大學,,,,,
70007,,,,,,
70031,國立臺灣師範大學,,,,,
70032,國立臺灣師範大學,,,,,
70033,國立臺灣師範大學,,,,,
70034,國立臺灣師範大學,,,,,
70037,國立臺灣師範大學,,,,,
70038,國立臺灣師範大學,,,,,
70953,國立臺灣師範大學,,,,,
70099,國立臺灣師範大學,,,,,
70709,國立臺灣師範大學,,,,,
70102,國立臺灣師範大學,,,,,
70117,國立臺灣師範大學,,,,,
70594,國立臺灣師範大學,,,,,
70237,國立臺灣師範大學,,,,,
70275,國立臺灣師範大學,,,,,
70507,國立臺灣師範大學,,,,,
70046,國立臺灣師範大學,,,,,
70050,國立臺灣師範大學,,,,,
70056,國立臺灣師範大學,,,,,
70057,國立臺灣師範大學,,,,,
70058,國立臺灣師範大學,,,,,
70703,國立臺灣師範大學,,,,,
70098,國立臺灣師範大學,,,,,
70101,國立臺灣師範大學,,,,,
70103,國立臺灣師範大學,,,,,
70110,國立臺灣師範大學,,,,,
70551,國立臺灣師範大學,,,,,
70557,國立臺灣師範大學,,,,,
70716,國立臺灣師範大學,,,,,
70865,國立臺灣師範大學,,,,,
70719,國立臺灣師範大學,,,,,
70727,國立臺灣師範大學,,,,,
70728,國立臺灣師範大學,,,,,
70871,國立臺灣師範大學,,,,,
70959,國立臺灣師範大學,,,,,
70872,國立臺灣師範大學,,,,,
70134,國立臺灣師範大學,,,,,
70135,國立臺灣師範大學,,,,,
70889,國立臺灣師範大學,,,,,
70144,國立臺灣師範大學,,,,,
70967,國立臺灣師範大學,,,,,
70155,國立臺灣師範大學,,,,,
70166,國立臺灣師範大學,,,,,
70181,國立臺灣師範大學,,,,,
70193,國立臺灣師範大學,,,,,
70266,國立臺灣師範大學,,,,,
70314,國立臺灣師範大學,,,,,
70340,國立臺灣師範大學,,,,,
70342,國立臺灣師範大學,,,,,
70343,國立臺灣師範大學,,,,,
70344,國立臺灣師範大學,,,,,
70345,國立臺灣師範大學,,,,,
70352,國立臺灣師範大學,,,,,
70367,國立臺灣師範大學,,,,,
70373,國立臺灣師範大學,,,,,
70374,國立臺灣師範大學,,,,,
70387,國立臺灣師範大學,,,,,
70405,國立臺灣師範大學,,,,,
70406,國立臺灣師範大學,,,,,
70431,國立臺灣師範大學,,,,,
70464,國立臺灣師範大學,,,,,
70468,國立臺灣師範大學,,,,,
70469,國立臺灣師範大學,,,,,
70386,國立臺灣師範大學,,,,,
70903,國立臺灣師範大學,,,,,
71540,國立臺灣師範大學,,,,,
70523,國立臺灣師範大學,,,,,
70855,國立臺灣師範大學,,,,,
71480,國立臺灣師範大學,,,,,
71475,國立臺灣師範大學,,,,,
70059,國立臺灣師範大學,,,,,
70060,國立臺灣師範大學,,,,,
70064,國立臺灣師範大學,,,,,
70105,國立臺灣師範大學,,,,,
70713,國立臺灣師範大學,,,,,
70595,國立臺灣師範大學,,,,,
70346,國立臺灣師範大學,,,,,
70347,國立臺灣師範大學,,,,,
70001,國立臺灣師範大學,,,,,
70010,國立臺灣師範大學,,,,,
70043,國立臺灣師範大學,,,,,
70077,國立臺灣師範大學,,,,,
70078,國立臺灣師範大學,,,,,
70079,國立臺灣師範大學,,,,,
70080,國立臺灣師範大學,,,,,
70081,國立臺灣師範大學,,,,,
70082,國立臺灣師範大學,,,,,
70091,國立臺灣師範大學,,,,,
70092,國立臺灣師範大學,,,,,
70093,國立臺灣師範大學,,,,,
70096,國立臺灣師範大學,,,,,
70097,國立臺灣師範大學,,,,,
70861,國立臺灣師範大學,,,,,
70100,國立臺灣師範大學,,,,,
70106,國立臺灣師範大學,,,,,
70112,國立臺灣師範大學,,,,,
70118,國立臺灣師範大學,,,,,
70136,國立臺灣師範大學,,,,,
70137,國立臺灣師範大學,,,,,
70138,國立臺灣師範大學,,,,,
70749,國立臺灣師範大學,,,,,
70139,國立臺灣師範大學,,,,,
70140,國立臺灣師範大學,,,,,
70141,國立臺灣師範大學,,,,,
70750,國立臺灣師範大學,,,,,
70149,國立臺灣師範大學,,,,,
70150,國立臺灣師範大學,,,,,
70583,國立臺灣師範大學,,,,,
70584,國立臺灣師範大學,,,,,
70180,國立臺灣師範大學,,,,,
70182,國立臺灣師範大學,,,,,
70194,國立臺灣師範大學,,,,,
70210,國立臺灣師範大學,,,,,
70211,國立臺灣師範大學,,,,,
70221,國立臺灣師範大學,,,,,
70230,國立臺灣師範大學,,,,,
70231,國立臺灣師範大學,,,,,
70603,國立臺灣師範大學,,,,,
70604,國立臺灣師範大學,,,,,
70775,國立臺灣師範大學,,,,,
70776,國立臺灣師範大學,,,,,
70777,國立臺灣師範大學,,,,,
70261,國立臺灣師範大學,,,,,
70267,國立臺灣師範大學,,,,,
70283,國立臺灣師範大學,,,,,
70285,國立臺灣師範大學,,,,,
70288,國立臺灣師範大學,,,,,
70296,國立臺灣師範大學,,,,,
70298,國立臺灣師範大學,,,,,
70299,國立臺灣師範大學,,,,,
70337,國立臺灣師範大學,,,,,
70341,國立臺灣師範大學,,,,,
70348,國立臺灣師範大學,,,,,
70350,國立臺灣師範大學,,,,,
70351,國立臺灣師範大學,,,,,
70360,國立臺灣師範大學,,,,,
70361,國立臺灣師範大學,,,,,
